Track,Event Type,Midi Note,Note Name,Velocity,Duration (seconds),Time (seconds)
0,note_on,60,C4,0.7874015748031497,1.3000000000000003,1.6
0,note_on,60,C4,0.7874015748031497,0.10000000000000009,3
0,note_on,60,C4,0.7874015748031497,0.10000000000000009,3.2
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,4.800000000000001
0,note_on,60,C4,0.7874015748031497,0.10000000000000053,5
0,note_on,60,C4,0.7874015748031497,0.10000000000000053,5.2
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,5.4
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,5.6000000000000005
0,note_on,60,C4,0.7874015748031497,0.1999999999999993,5.800000000000001
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,6.800000000000001
0,note_on,60,C4,0.7874015748031497,0.10000000000000053,7
0,note_on,60,C4,0.7874015748031497,0.10000000000000053,7.2
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,7.4
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,7.6000000000000005
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,7.800000000000001
0,note_on,60,C4,0.7874015748031497,0.40000000000000036,8
0,note_on,60,C4,0.7874015748031497,0.40000000000000036,8.4
0,note_on,60,C4,0.7874015748031497,0.40000000000000036,8.8
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,9.200000000000001
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,9.4
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,9.600000000000001
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,9.8
0,note_on,60,C4,0.7874015748031497,0.3000000000000007,10
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,10.4
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,10.600000000000001
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,10.8
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,11
0,note_on,60,C4,0.7874015748031497,0.1999999999999993,11.200000000000001
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,11.4
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,11.8
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,12
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,12.200000000000001
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,12.4
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,12.600000000000001
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,12.8
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,13
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,13.200000000000001
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,13.4
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,13.600000000000001
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,13.8
0,note_on,60,C4,0.7874015748031497,0.20000000000000107,14
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,14.200000000000001
0,note_on,60,C4,0.7874015748031497,0.20000000000000107,14.4
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,14.600000000000001
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,15.200000000000001
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,15.4
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,15.600000000000001
0,note_on,60,C4,0.7874015748031497,0.09999999999999964,15.8
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,16
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,16.2
0,note_on,60,C4,0.7874015748031497,0.3999999999999986,16.400000000000002
0,note_on,60,C4,0.7874015748031497,0.1999999999999993,16.8
0,note_on,60,C4,0.7874015748031497,0.1999999999999993,17
0,note_on,60,C4,0.7874015748031497,0.20000000000000284,17.2
0,note_on,60,C4,0.7874015748031497,0.1999999999999993,17.400000000000002
0,note_on,60,C4,0.7874015748031497,0.1999999999999993,17.6
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,17.8
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,18.2
0,note_on,60,C4,0.7874015748031497,0.09999999999999787,18.400000000000002
0,note_on,60,C4,0.7874015748031497,0.09999999999999787,18.6
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,18.8
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,19
0,note_on,60,C4,0.7874015748031497,0.1999999999999993,19.200000000000003
0,note_on,60,C4,0.7874015748031497,0.1999999999999993,19.400000000000002
0,note_on,60,C4,0.7874015748031497,0.1999999999999993,19.6
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,20
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,20.8
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,21
0,note_on,60,C4,0.7874015748031497,0.09999999999999787,22.400000000000002
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,22.8
0,note_on,60,C4,0.7874015748031497,0.09999999999999787,23.200000000000003
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,23.6
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,24
0,note_on,60,C4,0.7874015748031497,0.09999999999999787,24.400000000000002
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,24.6
0,note_on,60,C4,0.7874015748031497,0.40000000000000213,24.8
0,note_on,60,C4,0.7874015748031497,0.09999999999999787,25.200000000000003
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,25.6
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,26
0,note_on,60,C4,0.7874015748031497,0.09999999999999787,26.400000000000002
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,26.8
0,note_on,60,C4,0.7874015748031497,0.09999999999999787,27.200000000000003
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,27.6
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,27.8
0,note_on,60,C4,0.7874015748031497,0.40000000000000213,28
0,note_on,60,C4,0.7874015748031497,0.09999999999999787,28.400000000000002
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,28.8
0,note_on,60,C4,0.7874015748031497,0.09999999999999787,29.200000000000003
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,29.6
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,30
0,note_on,60,C4,0.7874015748031497,0.09999999999999787,30.400000000000002
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,30.8
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,31
0,note_on,60,C4,0.7874015748031497,0.3999999999999986,31.200000000000003
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,31.6
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,32
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,32.4
0,note_on,60,C4,0.7874015748031497,0.09999999999999432,32.800000000000004
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,33.2
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,33.6
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,34
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,34.2
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,34.4
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,35
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,35.2
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,35.6
0,note_on,60,C4,0.7874015748031497,0.09999999999999432,35.800000000000004
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,35.9
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,36
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,36.2
0,note_on,60,C4,0.7874015748031497,0.09999999999999432,36.300000000000004
0,note_on,60,C4,0.7874015748031497,0.20000000000000284,36.4
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,36.6
0,note_on,60,C4,0.7874015748031497,0.10000000000000142,36.7
