Track,Event Type,Midi Note,Note Name,Velocity,Duration (seconds),Time (seconds)
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,2.181816
0,note_on,60,C4,0.7874015748031497,0.1363635000000003,2.72727
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,3.272724
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,3.818178
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,4.363632
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,4.909086
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,5.45454
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,5.999994
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,6.272721
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,6.818175
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,7.090902
0,note_on,60,C4,0.7874015748031497,0.13636350000000075,7.3636289999999995
0,note_on,60,C4,0.7874015748031497,0.2727269999999997,7.636356
0,note_on,60,C4,0.7874015748031497,0.2727269999999997,8.18181
0,note_on,60,C4,0.7874015748031497,0.4090904999999996,8.727264
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,9.1363545
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,9.545444999999999
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,10.090899
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,10.363626
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,10.90908
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,11.454534
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,11.999988
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,12.545442
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,13.090896
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,13.63635
0,note_on,60,C4,0.7874015748031497,0.13636349999999986,14.181804
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,14.727257999999999
0,note_on,60,C4,0.7874015748031497,1.0909080000000007,15.272712
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,16.636347
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,16.909074
0,note_on,60,C4,0.7874015748031497,1.2272715000000005,17.181801
0,note_on,60,C4,0.7874015748031497,0.2727269999999997,18.818163
0,note_on,60,C4,0.7874015748031497,0.40909050000000136,19.2272535
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,19.636344
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,20.454525
0,note_on,60,C4,0.7874015748031497,0.2727269999999997,20.727252
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,21.272706
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,21.81816
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,22.363614
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,22.909068
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,23.181795
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,23.454522
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,23.999976
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,24.54543
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,24.818157
0,note_on,60,C4,0.7874015748031497,0.2727269999999997,25.363611
0,note_on,60,C4,0.7874015748031497,0.2727269999999997,25.636338
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,26.181792
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,26.5908825
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,26.999973
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,27.2727
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,27.818154
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,28.363608
0,note_on,60,C4,0.7874015748031497,0.2727269999999997,29.181789
0,note_on,60,C4,0.7874015748031497,0.2727270000000033,29.454515999999998
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,29.99997
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,30.272697
0,note_on,60,C4,0.7874015748031497,0.13636349999999808,30.545424
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,31.363605
0,note_on,60,C4,0.7874015748031497,0.2727269999999997,31.636332
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,32.181786
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,32.454513
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,32.72724
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,33.272694
0,note_on,60,C4,0.7874015748031497,0.2727270000000033,33.545421
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,33.818148
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,34.363602
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,34.636328999999996
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,34.909056
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,35.45451
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,35.727237
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,35.999964
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,36.272691
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,36.545418
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,36.818145
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,37.090872
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,37.636326
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,38.181779999999996
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,38.454507
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,38.727234
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,38.999961
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,39.1363245
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,39.272688
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,39.818142
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,40.363596
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,40.636323
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,40.90905
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,41.454504
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,41.999958
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,42.545412
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,42.818139
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,43.090866
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,43.63632
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,44.181774
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,44.5908645
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,44.999955
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,45.545409
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,45.818136
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,46.36359
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,46.636317
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,46.909044
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,47.3181345
0,note_on,60,C4,0.7874015748031497,0.2727270000000033,47.727225
0,note_on,60,C4,0.7874015748031497,1.9090890000000016,47.999952
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,50.181768
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,50.727222
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,51.272676
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,51.545403
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,51.81813
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,52.363584
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,52.909038
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,53.181765
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,53.454492
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,53.999946
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,54.272673
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,54.5454
0,note_on,60,C4,0.7874015748031497,0.5454539999999994,54.9544905
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,55.909035
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,56.181762
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,56.454489
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,56.727216
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,56.999943
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,57.545397
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,58.090851
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,58.363578
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,58.636305
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,58.909031999999996
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,59.181759
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,59.454486
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,59.99994
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,60.545394
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,61.090848
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,61.363575
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,61.636302
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,62.181756
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,62.454482999999996
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,62.72721
0,note_on,60,C4,0.7874015748031497,0.13636349999999453,62.999937
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,63.272664
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,63.818118
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,64.090845
0,note_on,60,C4,0.7874015748031497,0.13636349999998743,64.363572
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,64.636299
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,64.909026
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,65.181753
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,65.45448
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,65.72720699999999
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,65.999934
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,66.545388
0,note_on,60,C4,0.7874015748031497,0.13636349999998743,66.818115
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,67.090842
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,67.636296
0,note_on,60,C4,0.7874015748031497,0.13636350000000164,68.18175
